Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P
2417,BRFC_alpha_0_5_1_1_0_1_Hard_Round_4,Prec_200,Max,0.801,0.815,0.013999999999999901,0.815,0.6764229324071496,666823,9621,105870,20386,0.07620231909770625
2406,BRFC_alpha_0_5_1_1_0_1_Hard_Round_4,Prec_500,Min,0.8115,0.832,0.020499999999999963,0.8115,0.656719084870024,666756,9688,105789,20467,0.07673298694715498
2476,BRFC_alpha_0_5_1_1_0_1_Hard_Round_4,Prec_500,Max,0.8115,0.832,0.020499999999999963,0.832,0.6765677671910306,669539,6905,109926,16330,0.05469047015587378
2308,BRFC_alpha_0_5_1_1_0_1_Hard_Round_4,Prec_1000,Max,,0.7875,,0.7875,0.5880182120137085,661420,15024,99283,26973,0.11899632492713218
1808,BRFC_alpha_0_5_1_1_0_1_Hard_Round_4,Prec_2000,Max,,0.664,,0.664,0.37245324919032285,620771,55673,70293,55963,0.44095330122924853
8919,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_1,Min,0.9553,0.982,0.026699999999999946,0.9553,0.6567324955116697,675488,956,124427,1829,0.0075719173742238
9036,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_1,Max,0.9553,0.982,0.026699999999999946,0.982,0.6735015772870663,676237,207,125829,427,0.0016395260423267013
8922,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_10,Min,0.9557,0.982,0.02629999999999999,0.9557,0.6569269521410579,675491,953,124429,1827,0.007548156127233557
9036,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_10,Max,0.9557,0.982,0.02629999999999999,0.982,0.6750448833034112,676237,207,125829,427,0.0016395260423267013
8922,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_20,Min,0.9557,0.982,0.02629999999999999,0.9557,0.6569348288878155,675491,953,124429,1827,0.007548156127233557
9036,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_20,Max,0.9557,0.982,0.02629999999999999,0.982,0.6765657719398439,676237,207,125829,427,0.0016395260423267013
8919,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_50,Min,0.9553,0.9825,0.027200000000000002,0.9553,0.6568251560916494,675488,956,124427,1829,0.0075719173742238
9037,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_50,Max,0.9553,0.9825,0.027200000000000002,0.9825,0.6763468802743323,676244,200,125834,422,0.0015840831326828031
8935,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_100,Min,0.9575,0.9742,0.016699999999999937,0.9575,0.6568183601412318,675533,911,124466,1790,0.0072154986693701685
9016,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_100,Max,0.9575,0.9742,0.016699999999999937,0.9742,0.6668047000362338,676048,396,125460,796,0.0031364846027119504
8958,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_200,Min,0.962,0.9633,0.0013000000000000789,0.962,0.6568140101358761,675749,695,124937,1319,0.005504688886072741
8966,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_200,Max,0.962,0.9633,0.0013000000000000789,0.9633,0.6577324431256182,675769,675,124958,1298,0.005346280572804461
8816,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_500,Max,,0.9398,,0.9398,0.6238643649437298,674681,1763,123195,3061,0.01396369281459891
8566,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_1000,Max,,0.91,,0.91,0.5804498765611131,672989,3455,121041,5215,0.027365036117095426
8066,BRFC_alpha_0_5_1_1_0_1_Medium_Round_4,Prec_2000,Max,,0.8554,,0.8554,0.5016020872153495,665609,10835,113403,12853,0.08581770371309086
9924,BRFC_alpha_0_5_1_1_0_1_Easy_Round_4,Prec_1,Max,,0.9992,,0.9992,0.6374622356495468,676324,120,126045,211,0.0009504498796096819
9921,BRFC_alpha_0_5_1_1_0_1_Easy_Round_4,Prec_10,Max,,0.9988,,0.9988,0.6399482870071106,676323,121,126040,216,0.000958370295273096
9916,BRFC_alpha_0_5_1_1_0_1_Easy_Round_4,Prec_20,Max,,0.9975,,0.9975,0.6366495140080046,676314,130,126024,232,0.001029654036243822
9901,BRFC_alpha_0_5_1_1_0_1_Easy_Round_4,Prec_50,Max,,0.9955,,0.9955,0.6182350994942573,676286,158,125993,263,0.0012514256748194146
9876,BRFC_alpha_0_5_1_1_0_1_Easy_Round_4,Prec_100,Max,,0.9917,,0.9917,0.6140344599309371,676228,216,125936,320,0.0017108097832974276
9826,BRFC_alpha_0_5_1_1_0_1_Easy_Round_4,Prec_200,Max,,0.9852,,0.9852,0.603510448039427,676120,324,125747,509,0.0025662146749461413
9676,BRFC_alpha_0_5_1_1_0_1_Easy_Round_4,Prec_500,Max,,0.9685,,0.9685,0.5549313904434355,675645,799,125175,1081,0.0063284121150677984
9426,BRFC_alpha_0_5_1_1_0_1_Easy_Round_4,Prec_1000,Max,,0.9433,,0.9433,0.4974400374945862,674398,2046,124073,2183,0.016205170447345076
8926,BRFC_alpha_0_5_1_1_0_1_Easy_Round_4,Prec_2000,Max,,0.8932,,0.8932,0.4157418137808356,669947,6497,120658,5598,0.05145894056520086
5846,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_1,Min,0.5847,0.9744,0.38970000000000005,0.5847,0.6567175871523697,667680,8764,109490,16766,0.06941452287416043
9342,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_1,Max,0.5847,0.9744,0.38970000000000005,0.9744,0.5,676443,1,126255,1,7.920415663414016e-06
5847,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_10,Min,0.5848,0.6153,0.03049999999999997,0.5848,0.6567495228876759,667689,8755,109499,16757,0.06934323913318971
6152,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_10,Max,0.5848,0.6153,0.03049999999999997,0.6153,0.6766594199546695,669456,6988,111632,14624,0.05534786465593714
5847,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_20,Min,0.5848,0.6154,0.03059999999999996,0.5848,0.6567328529051017,667689,8755,109499,16757,0.06934323913318971
6153,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_20,Max,0.5848,0.6154,0.03059999999999996,0.6154,0.6766932953188496,669460,6984,111640,14616,0.05531618299328349
5847,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_50,Min,0.5848,0.6157,0.03090000000000004,0.5848,0.6567575658312345,667689,8755,109499,16757,0.06934323913318971
6156,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_50,Max,0.5848,0.6157,0.03090000000000004,0.6157,0.676680555014732,669474,6970,111660,14596,0.05520529717399569
5845,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_100,Min,0.5846,0.616,0.031399999999999983,0.5846,0.6567389636060315,667677,8767,109486,16770,0.06943828412115068
6159,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_100,Max,0.5846,0.616,0.031399999999999983,0.616,0.6766674311351615,669491,6953,111685,14571,0.05507065010771765
5842,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_200,Min,0.5843,0.6164,0.032099999999999906,0.5843,0.6567278981663356,667653,8791,109464,16792,0.06962837409707262
6163,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_200,Max,0.5843,0.6164,0.032099999999999906,0.6164,0.6766542911370094,669508,6936,111711,14545,0.05493600304143961
5852,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_500,Min,0.5853,0.6174,0.032099999999999906,0.5853,0.6567494067876287,667720,8724,109539,16717,0.06909770624762387
6173,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_500,Max,0.5853,0.6174,0.032099999999999906,0.6174,0.676693150503107,669553,6891,111779,14477,0.05457958433658598
5894,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_1000,Min,0.5895,0.622,0.03249999999999997,0.5895,0.6567619168270256,667997,8447,109846,16410,0.0669037511088582
6219,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_1000,Max,0.5895,0.622,0.03249999999999997,0.622,0.6766534714987266,669767,6677,112112,14144,0.052884615384615384
6059,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_2000,Min,0.606,0.6394,0.033399999999999985,0.606,0.6567275385214906,668956,7488,110989,15267,0.05930807248764415
6393,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard_Round_4,Prec_2000,Max,0.606,0.6394,0.033399999999999985,0.6394,0.6766483076856573,670579,5865,113199,13057,0.0464532378659232
6721,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_1,Min,0.6785,0.8759,0.19740000000000002,0.6785,0.657051282051282,675909,535,125231,1025,0.0042374223799264985
7572,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_1,Max,0.6785,0.8759,0.19740000000000002,0.8759,0.0,676443,1,126256,0,7.920415663414016e-06
6721,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_10,Min,0.6785,0.8632,0.18469999999999998,0.6785,0.6568024596464259,675909,535,125231,1025,0.0042374223799264985
7569,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_10,Max,0.6785,0.8632,0.18469999999999998,0.8632,0.6444444444444444,676442,2,126254,2,1.5840831326828033e-05
6720,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_20,Min,0.6784,0.7944,0.11599999999999999,0.6784,0.6567207138060059,675907,537,125231,1025,0.004253263211253327
7490,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_20,Max,0.6784,0.7944,0.11599999999999999,0.7944,0.676206509539843,676415,29,126197,59,0.00022969205423900647
6718,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_50,Min,0.6782,0.7918,0.11359999999999992,0.6782,0.6568618697144024,675905,539,125228,1028,0.004269104042580155
7484,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_50,Max,0.6782,0.7918,0.11359999999999992,0.7918,0.6762243616575974,676413,31,126192,64,0.0002455328855658345
6714,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_100,Min,0.6778,0.6981,0.020300000000000096,0.6778,0.656771482632275,675900,544,125223,1033,0.004308706120897224
6901,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_100,Max,0.6778,0.6981,0.020300000000000096,0.6981,0.6766172340289276,676096,348,125514,742,0.0027563046508680775
6710,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_200,Min,0.6774,0.7006,0.0232,0.6774,0.6567387989936192,675897,547,125216,1040,0.004332467367887467
6924,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_200,Max,0.6774,0.7006,0.0232,0.7006,0.676625036500194,676110,334,125552,704,0.0026454188315802813
6734,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_500,Min,0.6799,0.7092,0.029300000000000104,0.6799,0.656763421182006,675927,517,125249,1007,0.004094854897985046
7000,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_500,Max,0.6799,0.7092,0.029300000000000104,0.7092,0.6766857099651528,676165,279,125661,595,0.0022097959700925103
6859,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_1000,Min,0.6933,0.7188,0.025499999999999967,0.6933,0.6567643660192173,676053,391,125459,797,0.0030968825243948804
7074,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_1000,Max,0.6933,0.7188,0.025499999999999967,0.7188,0.6684645085226265,676216,228,125764,492,0.0018058547712583957
6574,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium_Round_4,Prec_2000,Max,,0.6631,,0.6631,0.606858747724114,675727,717,124962,1294,0.005678938030667849
4388,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy_Round_4,Prec_1,Max,,0.5162,,0.5162,0.0,676443,1,126256,0,7.920415663414016e-06
4385,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy_Round_4,Prec_10,Max,,0.5016,,0.5016,0.449438202247191,676440,4,126256,0,3.1681662653656065e-05
4380,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy_Round_4,Prec_20,Max,,0.492,,0.492,0.45535714285714285,676432,12,126245,11,9.50449879609682e-05
4365,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy_Round_4,Prec_50,Max,,0.482,,0.482,0.429272783062289,676402,42,126225,31,0.0003326574578633887
4340,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy_Round_4,Prec_100,Max,,0.4739,,0.4739,0.40431085918854415,676371,73,126204,52,0.0005781903434292231
4290,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy_Round_4,Prec_200,Max,,0.4623,,0.4623,0.4111415458849566,676283,161,126154,102,0.0012751869218096566
4140,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy_Round_4,Prec_500,Max,,0.4404,,0.4404,0.4081391469126715,676020,424,125967,289,0.003358256241287543
3890,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy_Round_4,Prec_1000,Max,,0.4126,,0.4126,0.3930500749606707,675340,1104,125514,742,0.008744138892409074
3390,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy_Round_4,Prec_2000,Max,,0.3621,,0.3621,0.3404103821583481,671338,5106,123116,3140,0.040441642377391965
