Index,len,Filename,p,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,FP/P
140736,144085,KBFC_alpha_0_5_gamma_0_0_Easy_Run_3,0.3665007,1,0,0.0,600210,5400,104929,3027,0.35920256318974725,0.05002037867279262
679633,695277,KBFC_alpha_balanced_gamma_0_0_Hard_Run_3,0.89981496,1,0,0.0,600212,5398,97490,10466,0.6597327281896117,0.05000185260661751
628383,639543,KBFC_alpha_balanced_gamma_0_0_Medium_Run_3,0.8529424,0,1,1.0,600212,5398,101831,6125,0.5315456044432874,0.05000185260661751
140546,143854,KBFC_alpha_balanced_gamma_0_0_Easy_Run_3,0.7568485,2,0,0.0,600213,5397,104945,3011,0.3581113225499524,0.04999258957352996
673718,689658,KBFC_alpha_0_5_gamma_1_0_Hard_Run_3,0.56162435,1,0,0.0,600212,5398,97218,10738,0.6654685176003966,0.05000185260661751
621950,633025,KBFC_alpha_0_5_gamma_1_0_Medium_Run_3,0.5061001,0,1,1.0,600212,5398,101951,6005,0.5266158028588968,0.05000185260661751
140187,143596,KBFC_alpha_0_5_gamma_1_0_Easy_Run_3,0.42042798,1,0,0.0,600212,5398,104739,3217,0.3734184561810795,0.05000185260661751
664131,680039,KBFC_alpha_0_5_gamma_2_0_Hard_Run_3,0.54455,0,1,1.0,600212,5398,97186,10770,0.6661306284017813,0.05000185260661751
612452,623612,KBFC_alpha_0_5_gamma_2_0_Medium_Run_3,0.50630337,0,1,1.0,600212,5398,101808,6148,0.5324787805300537,0.05000185260661751
139244,142715,KBFC_alpha_0_5_gamma_2_0_Easy_Run_3,0.44644427,2,1,0.3333333333333333,600213,5397,104847,3109,0.3655067011521279,0.04999258957352996
694302,706824,LogReg_alpha_0_5_Hard_Run_3,0.5483577543695045,1,0,0.0,600212,5398,100747,7209,0.571825176489252,0.05000185260661751
644075,654653,LogReg_alpha_0_5_Medium_Run_3,0.4849435562017267,1,0,0.0,600212,5398,102502,5454,0.5025801695539993,0.05000185260661751
142424,145118,LogReg_alpha_0_5_Easy_Run_3,0.3537301203017948,17,6,0.2608695652173913,600215,5395,105191,2765,0.3388480392156863,0.04997406350735485
694670,706817,LogReg_alpha_balanced_Hard_Run_3,0.8830175780143624,1,0,0.0,600212,5398,101116,6840,0.5589148553685243,0.05000185260661751
644030,654436,LogReg_alpha_balanced_Medium_Run_3,0.8465578547247845,1,0,0.0,600212,5398,102647,5309,0.49584384047819186,0.05000185260661751
142470,145082,LogReg_alpha_balanced_Easy_Run_3,0.759981015355726,1,0,0.0,600212,5398,105212,2744,0.33701793171211003,0.05000185260661751
476816,487485,RFC_Hard_Run_3,0.2653674663757293,1,0,0.0,600212,5398,102432,5524,0.5057681743270463,0.05000185260661751
217498,225155,RFC_Medium_Run_3,0.2368597324780724,3,1,0.25,600213,5397,103223,4733,0.4672260612043435,0.04999258957352996
25202,25558,RFC_Easy_Run_3,0.2125853597791789,54,20,0.2702702702702703,600196,5414,105509,2447,0.31128355171097827,0.05015006113601838
694638,706867,RUSBoost_Hard_Run_3,0.5004912845513643,0,1,1.0,600212,5398,101038,6918,0.5617083468658656,0.05000185260661751
647526,654444,RUSBoost_Medium_Run_3,0.5051800486632982,3,0,0.0,600213,5397,105988,1968,0.26720977596741347,0.04999258957352996
139463,141981,RUSBoost_Easy_Run_3,0.5119209712426123,1,0,0.0,600212,5398,105973,1983,0.268662782820756,0.05000185260661751
