Index,,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
65020,65021,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Easy,0.50,0.51,1,3.00,0.75,676444,0,126256.00,0.00,,0.00,0.00
905,1235,BRFC_alpha_0_5_0_1_0_0_Hard,0.76,0.76,4,2,0.33,657554,18890,93464,32792,0.63,0.26,0.15
9775,12401,BRFC_alpha_0_5_0_1_0_0_Medium,0.75,0.75,6,3,0.33,634957,41487,93817,32439,0.44,0.26,0.33
15009,63564,BRFC_alpha_0_5_0_1_0_0_Easy,0.40,0.40,2,1,0.33,269433,407011,25365,100891,0.20,0.80,3.22
105746,105747,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Hard,0.97,0.98,1,1.00,0.50,676444,0,126256.00,0.00,,0.00,0.00
112022,112023,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Medium,0.87,0.90,1,5.00,0.83,676444,0,126256.00,0.00,,0.00,0.00
64988,64989,KBFC_alpha_0_5_gamma_0_0_0_1_0_0_Easy,0.51,0.51,1,3.00,0.75,676444,0,126256.00,0.00,,0.00,0.00
1373,1374,BRFC_alpha_0_5_0_1_0_1_Hard,1.00,1.00,13,129.00,0.91,676444,0,126256.00,0.00,,0.00,0.00
5623,13832,BRFC_alpha_0_5_0_1_0_1_Medium,0.51,0.51,2,1,0.33,463943,212501,43206,83050,0.28,0.66,1.68
15009,63564,BRFC_alpha_0_5_0_1_0_1_Easy,0.40,0.40,2,1,0.33,269433,407011,25365,100891,0.20,0.80,3.22
105694,105695,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard,0.95,0.98,1,8.00,0.89,676444,0,126256.00,0.00,,0.00,0.00
111789,111790,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium,0.88,0.90,1,3.00,0.75,676444,0,126256.00,0.00,,0.00,0.00
64988,64989,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy,0.51,0.51,1,3.00,0.75,676444,0,126256.00,0.00,,0.00,0.00
1315,1316,BRFC_alpha_0_5_0_1_1_0_Hard,1.00,1.00,10,154.00,0.94,676444,0,126256.00,0.00,,0.00,0.00
8015,13424,BRFC_alpha_0_5_0_1_1_0_Medium,0.62,0.62,2,1,0.33,567838,108606,67900,58356,0.35,0.46,0.86
7447,63485,BRFC_alpha_0_5_0_1_1_0_Easy,0.28,0.28,2,1,0.33,148621,527823,11214,115042,0.18,0.91,4.18
105984,105985,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard,0.98,0.99,1,1.00,0.50,676444,0,126256.00,0.00,,0.00,0.00
112126,112127,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium,0.87,0.89,1,1.00,0.50,676444,0,126256.00,0.00,,0.00,0.00
65020,65021,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy,0.50,0.51,1,3.00,0.75,676444,0,126256.00,0.00,,0.00,0.00
334,1441,BRFC_alpha_0_5_0_1_1_1_Hard,0.45,0.45,2,1,0.33,429174,247270,24448,101808,0.29,0.81,1.96
10204,15010,BRFC_alpha_0_5_0_1_1_1_Medium,0.68,0.68,2,1,0.33,599667,76777,77974,48282,0.39,0.38,0.61
7447,63485,BRFC_alpha_0_5_0_1_1_1_Easy,0.28,0.28,2,1,0.33,148621,527823,11214,115042,0.18,0.91,4.18
105924,105925,KBFC_alpha_0_5_gamma_0_0_0_1_1_1_Hard,0.96,0.97,1,2.00,0.67,676444,0,126256.00,0.00,,0.00,0.00
111851,111852,KBFC_alpha_0_5_gamma_0_0_0_1_1_1_Medium,0.86,0.89,1,6.00,0.86,676444,0,126256.00,0.00,,0.00,0.00
65020,65021,KBFC_alpha_0_5_gamma_0_0_0_1_1_1_Easy,0.50,0.51,1,3.00,0.75,676444,0,126256.00,0.00,,0.00,0.00
1271,1272,BRFC_alpha_0_5_1_0_0_0_Hard,1.00,1.00,5,138.00,0.97,676444,0,126256.00,0.00,,0.00,0.00
2197,12314,BRFC_alpha_0_5_1_0_0_0_Medium,0.35,0.35,2,1,0.33,256544,419900,15953,110303,0.21,0.87,3.33
45068,63567,BRFC_alpha_0_5_1_0_0_0_Easy,0.69,0.69,2,1,0.33,599172,77272,91961,34295,0.31,0.27,0.61
105781,105782,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Hard,0.97,1.00,2,3.00,0.60,676444,0,126256.00,0.00,,0.00,0.00
112328,112329,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Medium,0.88,0.89,1,3.00,0.75,676444,0,126256.00,0.00,,0.00,0.00
65163,65164,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Easy,0.50,0.52,3,6.00,0.67,676444,0,126256.00,0.00,,0.00,0.00
1365,1366,BRFC_alpha_0_5_1_0_0_1_Hard,1.00,1.00,6,162.00,0.96,676444,0,126256.00,0.00,,0.00,0.00
12134,13746,BRFC_alpha_0_5_1_0_0_1_Medium,0.82,0.82,2,1,0.33,658420,18024,107603,18653,0.51,0.15,0.14
45068,63567,BRFC_alpha_0_5_1_0_0_1_Easy,0.69,0.69,2,1,0.33,599172,77272,91961,34295,0.31,0.27,0.61
105664,105665,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard,0.97,0.97,1,2.00,0.67,676444,0,126256.00,0.00,,0.00,0.00
112052,112053,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium,0.88,0.90,1,2.00,0.67,676444,0,126256.00,0.00,,0.00,0.00
65163,65164,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Easy,0.50,0.52,3,6.00,0.67,676444,0,126256.00,0.00,,0.00,0.00
573,1301,BRFC_alpha_0_5_1_0_1_0_Hard,0.59,0.59,2,1,0.33,580736,95708,53254,73002,0.43,0.58,0.76
9281,13589,BRFC_alpha_0_5_1_0_1_0_Medium,0.68,0.68,4,2,0.33,601041,75403,78895,47361,0.39,0.38,0.60
27908,63587,BRFC_alpha_0_5_1_0_1_0_Easy,0.53,0.53,2,1,0.33,447874,228570,55068,71188,0.24,0.56,1.81
105782,105783,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard,0.96,0.96,2,1.00,0.33,676444,0,126256.00,0.00,,0.00,0.00
112331,112332,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Medium,0.85,0.91,1,6.00,0.86,676444,0,126256.00,0.00,,0.00,0.00
65129,65130,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Easy,0.50,0.52,6,6.00,0.50,676444,0,126256.00,0.00,,0.00,0.00
874,1438,BRFC_alpha_0_5_1_0_1_1_Hard,0.70,0.70,14,7,0.33,638213,38231,79622,46634,0.55,0.37,0.30
10895,14994,BRFC_alpha_0_5_1_0_1_1_Medium,0.71,0.71,2,1,0.33,615153,61291,83988,42268,0.41,0.33,0.49
27908,63587,BRFC_alpha_0_5_1_0_1_1_Easy,0.53,0.53,2,1,0.33,447874,228570,55068,71188,0.24,0.56,1.81
106171,106172,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Hard,0.95,0.98,1,30.00,0.97,676444,0,126256.00,0.00,,0.00,0.00
112146,112147,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Medium,0.89,0.91,1,1.00,0.50,676444,0,126256.00,0.00,,0.00,0.00
65129,65130,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Easy,0.50,0.52,6,6.00,0.50,676444,0,126256.00,0.00,,0.00,0.00
1225,1226,BRFC_alpha_0_5_1_1_0_0_Hard,1.00,1.00,15,144.00,0.91,676444,0,126256.00,0.00,,0.00,0.00
4714,12566,BRFC_alpha_0_5_1_1_0_0_Medium,0.48,0.48,2,1,0.33,435561,240883,38692,87564,0.27,0.69,1.91
38720,63643,BRFC_alpha_0_5_1_1_0_0_Easy,0.63,0.63,4,2,0.33,554136,122308,79268,46988,0.28,0.37,0.97
106017,106018,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard,0.96,0.98,1,12.00,0.92,676444,0,126256.00,0.00,,0.00,0.00
112152,112153,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium,0.88,0.91,1,1.00,0.50,676444,0,126256.00,0.00,,0.00,0.00
65089,65090,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy,0.50,0.52,5,6.00,0.55,676444,0,126256.00,0.00,,0.00,0.00
1367,1368,BRFC_alpha_0_5_1_1_0_1_Hard,1.00,1.00,9,146.00,0.94,676444,0,126256.00,0.00,,0.00,0.00
3991,14022,BRFC_alpha_0_5_1_1_0_1_Medium,0.43,0.43,2,1,0.33,376584,299860,29379,96877,0.24,0.77,2.38
38720,63643,BRFC_alpha_0_5_1_1_0_1_Easy,0.63,0.63,4,2,0.33,554136,122308,79268,46988,0.28,0.37,0.97
105955,105956,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard,0.98,0.98,1,1.00,0.50,676444,0,126256.00,0.00,,0.00,0.00
111805,111806,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium,0.88,0.89,1,1.00,0.50,676444,0,126256.00,0.00,,0.00,0.00
65089,65090,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy,0.50,0.52,5,6.00,0.55,676444,0,126256.00,0.00,,0.00,0.00
540,1264,BRFC_alpha_0_5_1_1_1_0_Hard,0.59,0.59,4,2,0.33,580683,95761,53102,73154,0.43,0.58,0.76
12876,13385,BRFC_alpha_0_5_1_1_1_0_Medium,0.90,0.90,2,1,0.33,671703,4741,119754,6502,0.58,0.05,0.04
27908,63587,BRFC_alpha_0_5_1_1_1_0_Easy,0.53,0.53,2,1,0.33,447874,228570,55068,71188,0.24,0.56,1.81
106151,106152,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Hard,0.96,0.98,1,13.00,0.93,676444,0,126256.00,0.00,,0.00,0.00
112275,112276,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Medium,0.84,0.90,1,7.00,0.88,676444,0,126256.00,0.00,,0.00,0.00
65129,65130,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Easy,0.50,0.52,6,6.00,0.50,676444,0,126256.00,0.00,,0.00,0.00
1439,1440,BRFC_alpha_0_5_1_1_1_1_Hard,1.00,1.00,9,180.00,0.95,676444,0,126256.00,0.00,,0.00,0.00
884,14856,BRFC_alpha_0_5_1_1_1_1_Medium,0.22,0.22,2,1,0.33,108537,567907,4686,121570,0.18,0.96,4.50
27908,63587,BRFC_alpha_0_5_1_1_1_1_Easy,0.53,0.53,2,1,0.33,447874,228570,55068,71188,0.24,0.56,1.81
106030,106031,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Hard,0.96,0.97,1,13.00,0.93,676444,0,126256.00,0.00,,0.00,0.00
112057,112058,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Medium,0.86,0.87,2,1.00,0.33,676444,0,126256.00,0.00,,0.00,0.00
65129,65130,KBFC_alpha_0_5_gamma_0_0_1_1_1_1_Easy,0.50,0.52,6,6.00,0.50,676444,0,126256.00,0.00,,0.00,0.00
