Index,,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
106,108,LogReg_alpha_balanced_Easy_Run_1,0.77,0.79,2025,1000,0.33,603865,1745,106956,1000,0.36,0.01,0.02
88,107,RFC_Hard_Run_0,0.23,0.23,2077,1000,0.32,579570,26040,88790,19166,0.42,0.18,0.24
88,107,RFC_Hard_Run_1,0.23,0.23,1950,1000,0.34,579574,26036,88736,19220,0.42,0.18,0.24
89,108,RFC_Medium_Run_0,0.21,0.21,2035,1000,0.33,578394,27216,89952,18004,0.40,0.17,0.25
93,108,RFC_Medium_Run_1,0.22,0.22,2005,1000,0.33,586138,19472,93947,14009,0.42,0.13,0.18
103,106,RFC_Easy_Run_0,0.21,0.21,1998,1000,0.33,601170,4440,105857,2099,0.32,0.02,0.04
105,108,RFC_Easy_Run_1,0.21,0.22,2018,1001,0.33,601207,4403,105950,2006,0.31,0.02,0.04
79,107,RUSBoost_Hard_Run_0,0.50,0.50,2016,1000,0.33,569548,36062,79418,28538,0.44,0.26,0.33
80,107,RUSBoost_Hard_Run_1,0.50,0.50,2015,1000,0.33,571281,34329,80391,27565,0.45,0.26,0.32
92,108,RUSBoost_Medium_Run_0,0.50,0.50,2081,1000,0.32,552657,52953,92956,15000,0.22,0.14,0.49
107,108,RUSBoost_Medium_Run_1,0.51,0.53,2387,1000,0.30,605610,0,107956,0,,0.00,0.00
107,108,RUSBoost_Easy_Run_0,0.51,0.62,2564,1000,0.28,605610,0,107956,0,,0.00,0.00
107,108,RUSBoost_Easy_Run_1,0.52,0.55,2825,1000,0.26,605610,0,107956,0,,0.00,0.00
