Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P,Hard,Medium,Easy,Features
676681,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_200,Min,0.5936384,0.6219432,0.0283048,0.5936384,0.657000148,599548,6062,96351,11605,0.056152507,1,0,0,3
676681,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_500,Min,0.5936384,0.6219087,0.0282703,0.5936384,0.657001751,599548,6062,96351,11605,0.056152507,1,0,0,3
676690,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_50,Min,0.5937272,0.6219596,0.0282324,0.5937272,0.657000311,599552,6058,96356,11600,0.056115454,1,0,0,3
676691,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_100,Min,0.59372914,0.62187093,0.02814179,0.59372914,0.657000708,599553,6057,96356,11600,0.056106191,1,0,0,3
676699,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_1,Min,0.5938112,0.62199676,0.02818556,0.5938112,0.657034393,599557,6053,96360,11596,0.056069139,1,0,0,3
676698,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_10,Min,0.59380686,0.6220214,0.02821454,0.59380686,0.657012549,599556,6054,96360,11596,0.056078402,1,0,0,3
676697,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_20,Min,0.5937901,0.6220214,0.0282313,0.5937901,0.657017817,599555,6055,96360,11596,0.056087665,1,0,0,3
676697,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_1000,Min,0.5937901,0.6220156,0.0282255,0.5937901,0.657001273,599555,6055,96360,11596,0.056087665,1,0,0,3
676708,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_2000,Min,0.5938724,0.6225397,0.0286673,0.5938724,0.65700245,599565,6045,96361,11595,0.055995035,1,0,0,3
679592,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_100,Max,0.59372914,0.62187093,0.02814179,0.62187093,0.676997589,600854,4756,97991,9965,0.044054985,1,0,0,3
679595,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_500,Max,0.5936384,0.6219087,0.0282703,0.6219087,0.676994192,600855,4755,97993,9963,0.044045722,1,0,0,3
679602,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_1,Max,0.5938112,0.62199676,0.02818556,0.62199676,0.676976412,600858,4752,97997,9959,0.044017933,1,0,0,3
679601,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_50,Max,0.5937272,0.6219596,0.0282324,0.6219596,0.67699983,600857,4753,97997,9959,0.044027196,1,0,0,3
679600,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_200,Max,0.5936384,0.6219432,0.0283048,0.6219432,0.676993353,600856,4754,97997,9959,0.044036459,1,0,0,3
679603,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_1000,Max,0.5937901,0.6220156,0.0282255,0.6220156,0.67699742,600859,4751,97997,9959,0.04400867,1,0,0,3
679604,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_10,Max,0.59380686,0.6220214,0.02821454,0.6220214,0.676984262,600859,4751,97998,9958,0.04400867,1,0,0,3
679604,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_20,Max,0.5937901,0.6220214,0.0282313,0.6220214,0.676997859,600859,4751,97998,9958,0.04400867,1,0,0,3
679654,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1,Prec_2000,Max,0.5938724,0.6225397,0.0286673,0.6225397,0.676998962,600880,4730,98027,9929,0.043814147,1,0,0,3
5936,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_20,Min,0.5936,0.6219,0.0283,0.5936,0.657009848,599548,6062,96351,11605,0.056152507,1,0,0,3
5937,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_50,Min,0.5937,0.6219,0.0282,0.5937,0.657017568,599553,6057,96357,11599,0.056106191,1,0,0,3
5938,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_1,Min,0.5938,0.6219,0.0281,0.5938,0.657201156,599562,6048,96361,11595,0.056022824,1,0,0,3
5938,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_10,Min,0.5938,0.6218,0.028,0.5938,0.657035845,599562,6048,96361,11595,0.056022824,1,0,0,3
5938,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_100,Min,0.5938,0.622,0.0282,0.5938,0.657005929,599562,6048,96361,11595,0.056022824,1,0,0,3
5939,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_200,Min,0.5939,0.6227,0.0288,0.5939,0.657009341,599567,6043,96365,11591,0.055976509,1,0,0,3
5946,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_500,Min,0.5946,0.6252,0.0306,0.5946,0.657037781,599605,6005,96407,11549,0.055624514,1,0,0,3
5984,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_1000,Min,0.5984,0.6315,0.0331,0.5984,0.65705763,599783,5827,96651,11305,0.053975694,1,0,0,3
6167,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_2000,Min,0.6167,0.6504,0.0337,0.6167,0.657009334,600631,4979,97692,10264,0.046120642,1,0,0,3
6218,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_10,Max,0.5938,0.6218,0.028,0.6218,0.676955347,600852,4758,97988,9968,0.044073511,1,0,0,3
6219,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_1,Max,0.5938,0.6219,0.0281,0.6219,0.676884388,600856,4754,97997,9959,0.044036459,1,0,0,3
6219,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_20,Max,0.5936,0.6219,0.0283,0.6219,0.676937759,600856,4754,97997,9959,0.044036459,1,0,0,3
6219,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_50,Max,0.5937,0.6219,0.0282,0.6219,0.676977649,600856,4754,97997,9959,0.044036459,1,0,0,3
6220,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_100,Max,0.5938,0.622,0.0282,0.622,0.676978654,600860,4750,97999,9957,0.043999407,1,0,0,3
6227,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_200,Max,0.5939,0.6227,0.0288,0.6227,0.676988825,600885,4725,98041,9915,0.043767831,1,0,0,3
6252,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_500,Max,0.5946,0.6252,0.0306,0.6252,0.676983688,600983,4627,98176,9780,0.042860054,1,0,0,3
6315,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_1000,Max,0.5984,0.6315,0.0331,0.6315,0.676998758,601203,4407,98494,9462,0.040822187,1,0,0,3
6504,KBFC_alpha_0_5_gamma_0_0_Hard_Run_1_Round_4,Prec_2000,Max,0.6167,0.6504,0.0337,0.6504,0.676948003,601868,3742,99520,8436,0.03466227,1,0,0,3
640497,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_1,Min,0.72000855,0.8835294,0.16352085,0.72000855,0.657142857,605466,144,107680,276,0.001333877,0,1,0,2
640521,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_200,Min,0.7228154,0.776535,0.0537196,0.7228154,0.657119827,605474,136,107696,260,0.001259772,0,1,0,2
640533,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_100,Min,0.7241749,0.76896334,0.04478844,0.7241749,0.657061118,605478,132,107704,252,0.00122272,0,1,0,2
640541,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_50,Min,0.72566783,0.8223673,0.09669947,0.72566783,0.657051793,605481,129,107709,247,0.001194931,0,1,0,2
640544,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_10,Min,0.72631806,0.8709644,0.14464634,0.72631806,0.657028112,605482,128,107711,245,0.001185668,0,1,0,2
640544,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_20,Min,0.72631806,0.8709644,0.14464634,0.72631806,0.657028112,605482,128,107711,245,0.001185668,0,1,0,2
640609,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_500,Min,0.7353389,0.7440524,0.0087135,0.7353389,0.657056205,605515,95,107743,213,0.000879988,0,1,0,2
640664,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_500,Max,0.7353389,0.7440524,0.0087135,0.7440524,0.662913257,605531,79,107782,174,0.00073178,0,1,0,2
640789,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_100,Max,0.7241749,0.76896334,0.04478844,0.76896334,0.657217309,605567,43,107873,83,0.00039831,0,1,0,2
640814,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_200,Max,0.7228154,0.776535,0.0537196,0.776535,0.65883691,605575,35,107891,65,0.000324206,0,1,0,2
640882,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_50,Max,0.72566783,0.8223673,0.09669947,0.8223673,0.67672956,605600,10,107935,21,9.26E-05,0,1,0,2
640904,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_10,Max,0.72631806,0.8709644,0.14464634,0.8709644,0.663157895,605607,3,107950,6,2.78E-05,0,1,0,2
640904,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_20,Max,0.72631806,0.8709644,0.14464634,0.8709644,0.663157895,605607,3,107950,6,2.78E-05,0,1,0,2
640907,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0,Prec_1,Max,0.72000855,0.8835294,0.16352085,0.8835294,0.666666667,605608,2,107952,4,1.85E-05,0,1,0,2
7054,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_100,Min,0.7241,0.7687,0.0446,0.7241,0.65739648,605477,133,107704,252,0.001231983,0,1,0,2
7056,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_200,Min,0.7247,0.7732,0.0485,0.7247,0.657130153,605478,132,107705,251,0.00122272,0,1,0,2
7060,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_50,Min,0.7252,0.8295,0.1043,0.7252,0.657094595,605479,131,107708,248,0.001213457,0,1,0,2
7065,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_10,Min,0.7263,0.871,0.1447,0.7263,0.657004831,605482,128,107711,245,0.001185668,0,1,0,2
7065,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_20,Min,0.7263,0.871,0.1447,0.7263,0.65721961,605482,128,107711,245,0.001185668,0,1,0,2
7066,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_1,Min,0.7264,0.8835,0.1571,0.7264,0.659459459,605484,126,107712,244,0.001167142,0,1,0,2
7246,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_100,Max,0.7241,0.7687,0.0446,0.7687,0.65707343,605566,44,107872,84,0.000407573,0,1,0,2
7264,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_200,Max,0.7247,0.7732,0.0485,0.7732,0.664256383,605572,38,107887,69,0.000351995,0,1,0,2
7336,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_50,Max,0.7252,0.8295,0.1043,0.8295,0.676470588,605600,10,107939,17,9.26E-05,0,1,0,2
7354,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_10,Max,0.7263,0.871,0.1447,0.871,0.663157895,605607,3,107950,6,2.78E-05,0,1,0,2
7354,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_20,Max,0.7263,0.871,0.1447,0.871,0.663157895,605607,3,107950,6,2.78E-05,0,1,0,2
7357,KBFC_alpha_0_5_gamma_0_0_Medium_Run_0_Round_4,Prec_1,Max,0.7264,0.8835,0.1571,0.8835,0.666666667,605608,2,107952,4,1.85E-05,0,1,0,2
639329,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1,Prec_1,Min,0.80154115,0.88567454,0.08413339,0.80154115,0.666666667,605588,22,107912,44,0.000203787,0,1,0,2
639331,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1,Prec_10,Min,0.8022319,0.8366396,0.0344077,0.8022319,0.660465116,605588,22,107914,42,0.000203787,0,1,0,2
639331,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1,Prec_20,Min,0.8022319,0.83283013,0.03059823,0.8022319,0.658139535,605588,22,107914,42,0.000203787,0,1,0,2
639333,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1,Prec_50,Min,0.8030426,0.8274683,0.0244257,0.8030426,0.657124477,605589,21,107915,41,0.000194524,0,1,0,2
639362,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1,Prec_50,Max,0.8030426,0.8274683,0.0244257,0.8274683,0.657055215,605599,11,107935,21,0.000101893,0,1,0,2
639367,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1,Prec_20,Max,0.8022319,0.83283013,0.03059823,0.83283013,0.658181818,605601,9,107938,18,8.34E-05,0,1,0,2
639373,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1,Prec_10,Max,0.8022319,0.8366396,0.0344077,0.8366396,0.660465116,605603,7,107942,14,6.48E-05,0,1,0,2
639391,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1,Prec_1,Max,0.80154115,0.88567454,0.08413339,0.88567454,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
7442,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1_Round_4,Prec_1,Min,0.8015,0.8857,0.0842,0.8015,0.666666667,605588,22,107912,44,0.000203787,0,1,0,2
7444,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1_Round_4,Prec_10,Min,0.8022,0.8366,0.0344,0.8022,0.659937888,605588,22,107914,42,0.000203787,0,1,0,2
7444,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1_Round_4,Prec_20,Min,0.8022,0.8328,0.0306,0.8022,0.657566303,605588,22,107914,42,0.000203787,0,1,0,2
7449,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1_Round_4,Prec_50,Min,0.8072,0.8261,0.0189,0.8072,0.657162487,605591,19,107918,38,0.000175998,0,1,0,2
7471,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1_Round_4,Prec_50,Max,0.8072,0.8261,0.0189,0.8261,0.657972733,605599,11,107934,22,0.000101893,0,1,0,2
7476,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1_Round_4,Prec_20,Max,0.8022,0.8328,0.0306,0.8328,0.658928571,605601,9,107938,18,8.34E-05,0,1,0,2
7482,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1_Round_4,Prec_10,Max,0.8022,0.8366,0.0344,0.8366,0.660465116,605603,7,107942,14,6.48E-05,0,1,0,2
7500,KBFC_alpha_0_5_gamma_0_0_Medium_Run_1_Round_4,Prec_1,Max,0.8015,0.8857,0.0842,0.8857,0.666666667,605609,1,107954,2,9.26E-06,0,1,0,2
143692,KBFC_alpha_0_5_gamma_1_0_Easy_Run_1,Prec_1,Min,0.54445344,0.54445344,0,0.54445344,0.666666667,605608,2,107952,4,1.85E-05,0,0,1,1
143692,KBFC_alpha_0_5_gamma_1_0_Easy_Run_1,Prec_1,Max,0.54445344,0.54445344,0,0.54445344,0.666666667,605608,2,107952,4,1.85E-05,0,0,1,1
670953,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_1,Min,0.55064756,0.95890415,0.40825659,0.55064756,0.65701759,599117,6493,95518,12438,0.060144874,1,0,0,3
670955,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_10,Min,0.5506584,0.57554406,0.02488566,0.5506584,0.65700626,599118,6492,95519,12437,0.060135611,1,0,0,3
670958,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_20,Min,0.55067277,0.57509345,0.02442068,0.55067277,0.657002087,599119,6491,95521,12435,0.060126348,1,0,0,3
670963,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_50,Min,0.5506946,0.5751349,0.0244403,0.5506946,0.657001823,599120,6490,95525,12431,0.060117085,1,0,0,3
670988,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_200,Min,0.55083585,0.575247,0.02441115,0.55083585,0.657000605,599130,6480,95540,12416,0.060024454,1,0,0,3
670989,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_100,Min,0.5508364,0.57516754,0.02433114,0.5508364,0.657000295,599130,6480,95541,12415,0.060024454,1,0,0,3
671033,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_500,Min,0.55103284,0.5754248,0.02439196,0.55103284,0.657001197,599146,6464,95570,12386,0.059876246,1,0,0,3
671065,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_1000,Min,0.5512026,0.5752504,0.0240478,0.5512026,0.657002378,599162,6448,95587,12369,0.059728037,1,0,0,3
671104,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_2000,Min,0.5514718,0.57487136,0.02339956,0.5514718,0.657001377,599173,6437,95615,12341,0.059626144,1,0,0,3
675212,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_2000,Max,0.5514718,0.57487136,0.02339956,0.57487136,0.676996624,600887,4723,98059,9897,0.043749305,1,0,0,3
675247,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_20,Max,0.55067277,0.57509345,0.02442068,0.57509345,0.676990377,600898,4712,98084,9872,0.043647412,1,0,0,3
675254,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_50,Max,0.5506946,0.5751349,0.0244403,0.5751349,0.676999613,600903,4707,98086,9870,0.043601097,1,0,0,3
675259,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_100,Max,0.5508364,0.57516754,0.02433114,0.57516754,0.676999734,600905,4705,98089,9867,0.043582571,1,0,0,3
675272,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_200,Max,0.55083585,0.575247,0.02441115,0.575247,0.67699835,600909,4701,98099,9857,0.043545519,1,0,0,3
675273,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_1000,Max,0.5512026,0.5752504,0.0240478,0.5752504,0.676997743,600909,4701,98100,9856,0.043545519,1,0,0,3
675295,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_500,Max,0.55103284,0.5754248,0.02439196,0.5754248,0.676999821,600917,4693,98114,9842,0.043471414,1,0,0,3
675322,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_10,Max,0.5506584,0.57554406,0.02488566,0.57554406,0.676996244,600924,4686,98134,9822,0.043406573,1,0,0,3
689668,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0,Prec_1,Max,0.55064756,0.95890415,0.40825659,0.95890415,0.666666667,605609,1,107954,2,9.26E-06,1,0,0,3
5483,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_1,Min,0.5506,0.9589,0.4083,0.5506,0.65701759,599117,6493,95518,12438,0.060144874,1,0,0,3
5486,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_10,Min,0.5509,0.5752,0.0243,0.5509,0.657061893,599135,6475,95560,12396,0.059978139,1,0,0,3
5487,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_20,Min,0.551,0.5752,0.0242,0.551,0.657009774,599148,6462,95571,12385,0.05985772,1,0,0,3
5490,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_50,Min,0.5513,0.5753,0.024,0.5513,0.657065702,599169,6441,95603,12353,0.059663196,1,0,0,3
5492,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_100,Min,0.5515,0.5749,0.0234,0.5515,0.657013263,599183,6427,95625,12331,0.059533514,1,0,0,3
5497,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_200,Min,0.552,0.5747,0.0227,0.552,0.657054483,599225,6385,95692,12264,0.059144466,1,0,0,3
5530,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_500,Min,0.5553,0.5763,0.021,0.5553,0.657095109,599501,6109,96062,11894,0.056587869,1,0,0,3
5616,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_1000,Min,0.5639,0.5839,0.02,0.5639,0.657017906,600187,5423,96982,10974,0.050233428,1,0,0,3
5724,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_200,Max,0.552,0.5747,0.0227,0.5747,0.676966222,600880,4730,98052,9904,0.043814147,1,0,0,3
5726,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_100,Max,0.5515,0.5749,0.0234,0.5749,0.676953166,600890,4720,98068,9888,0.043721516,1,0,0,3
5729,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_10,Max,0.5509,0.5752,0.0243,0.5752,0.676994583,600909,4701,98099,9857,0.043545519,1,0,0,3
5729,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_20,Max,0.551,0.5752,0.0242,0.5752,0.676960003,600909,4701,98099,9857,0.043545519,1,0,0,3
5730,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_50,Max,0.5513,0.5753,0.024,0.5753,0.676997601,600914,4696,98108,9848,0.043499203,1,0,0,3
5740,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_500,Max,0.5553,0.5763,0.021,0.5763,0.676974258,600971,4639,98211,9745,0.04297121,1,0,0,3
5816,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_1000,Max,0.5639,0.5839,0.02,0.5839,0.676944405,601449,4161,98931,9025,0.038543481,1,0,0,3
5923,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_2000,Min,0.5946,0.6165,0.0219,0.5946,0.657052097,602031,3579,99821,8135,0.033152395,1,0,0,3
6142,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_2000,Max,0.5946,0.6165,0.0219,0.6165,0.67694218,603041,2569,101530,6426,0.023796732,1,0,0,3
7810,KBFC_alpha_0_5_gamma_1_0_Hard_Run_0_Round_4,Prec_1,Max,0.5506,0.9589,0.4083,0.9589,0.666666667,605609,1,107954,2,9.26E-06,1,0,0,3
672865,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_100,Min,0.55507874,0.575137,0.02005826,0.55507874,0.657008167,599902,5708,97025,10931,0.052873393,1,0,0,3
672868,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_1,Min,0.55509645,0.57506186,0.01996541,0.55509645,0.657008896,599904,5706,97026,10930,0.052854867,1,0,0,3
672867,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_200,Min,0.55509484,0.57511747,0.02002263,0.55509484,0.657001582,599903,5707,97026,10930,0.05286413,1,0,0,3
672869,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_10,Min,0.5550978,0.57505786,0.01996006,0.5550978,0.657004599,599904,5706,97027,10929,0.052854867,1,0,0,3
672870,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_50,Min,0.55510074,0.57510763,0.02000689,0.55510074,0.657009948,599905,5705,97027,10929,0.052845604,1,0,0,3
672871,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_20,Min,0.55511343,0.5750651,0.01995167,0.55511343,0.657017465,599905,5705,97028,10928,0.052845604,1,0,0,3
672890,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_500,Min,0.5552455,0.5752243,0.0199788,0.5552455,0.657003998,599915,5695,97038,10918,0.052752973,1,0,0,3
672907,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_1000,Min,0.5553552,0.5753593,0.0200041,0.5553552,0.657003811,599925,5685,97045,10911,0.052660343,1,0,0,3
672929,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_2000,Min,0.55549496,0.5752782,0.01978324,0.55549496,0.657005673,599934,5676,97058,10898,0.052576976,1,0,0,3
676054,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_10,Max,0.5550978,0.57505786,0.01996006,0.57505786,0.676987354,601281,4329,98882,9074,0.04009967,1,0,0,3
676055,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_1,Max,0.55509645,0.57506186,0.01996541,0.57506186,0.676988509,601281,4329,98883,9073,0.04009967,1,0,0,3
676056,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_20,Max,0.55511343,0.5750651,0.01995167,0.5750651,0.676991382,601282,4328,98883,9073,0.040090407,1,0,0,3
676061,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_50,Max,0.55510074,0.57510763,0.02000689,0.57510763,0.676997723,601284,4326,98886,9070,0.040071881,1,0,0,3
676063,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_200,Max,0.55509484,0.57511747,0.02002263,0.57511747,0.676994024,601285,4325,98887,9069,0.040062618,1,0,0,3
676065,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_100,Max,0.55507874,0.575137,0.02005826,0.575137,0.676999067,601285,4325,98889,9067,0.040062618,1,0,0,3
676075,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_500,Max,0.5552455,0.5752243,0.0199788,0.5752243,0.676998571,601289,4321,98895,9061,0.040025566,1,0,0,3
676083,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_2000,Max,0.55549496,0.5752782,0.01978324,0.5752782,0.676999415,601294,4316,98898,9058,0.039979251,1,0,0,3
676096,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1,Prec_1000,Max,0.5553552,0.5753593,0.0200041,0.5753593,0.676996457,601297,4313,98908,9048,0.039951462,1,0,0,3
5541,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_1,Min,0.5551,0.5749,0.0198,0.5551,0.657065544,599907,5703,97029,10927,0.052827078,1,0,0,3
5541,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_10,Min,0.5551,0.5751,0.02,0.5551,0.657027451,599907,5703,97029,10927,0.052827078,1,0,0,3
5542,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_20,Min,0.5552,0.5751,0.0199,0.5552,0.657101939,599915,5695,97038,10918,0.052752973,1,0,0,3
5544,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_50,Min,0.5554,0.5753,0.0199,0.5554,0.657077547,599932,5678,97051,10905,0.052595502,1,0,0,3
5545,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_100,Min,0.5555,0.5752,0.0197,0.5555,0.657061094,599939,5671,97062,10894,0.052530661,1,0,0,3
5548,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_200,Min,0.5558,0.5751,0.0193,0.5558,0.657056021,599965,5645,97094,10862,0.052289822,1,0,0,3
5567,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_500,Min,0.5577,0.5773,0.0196,0.5577,0.657080611,600101,5509,97275,10681,0.051030049,1,0,0,3
5644,KBFC_alpha_0_5_gamma_1_0_Hard_Run_1_Round_4,Prec_1000,Min,0.5654,0.5868,0.0214,0.5654,0.657023371,600679,4931,98016,9940,0.045676016,1,0,0,3
